date,deal_type,role,company_name,title,url
2023-06-27,acquisition,target,TCNS Clothing Co. Limited,CCI approves acquisition of TCNS Clothing Co. Limited by Aditya Birla Fashion and Retail Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1935673
2023-06-27,acquisition,acquirer,Aditya Birla Fashion and Retail Limited,CCI approves acquisition of TCNS Clothing Co. Limited by Aditya Birla Fashion and Retail Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1935673
2023-06-20,acquisition,target,HDFC Life Insurance Company Limited,CCI approves acquisition of additional shareholding of HDFC Life Insurance Company Limited by Housing Development Finance Corporation Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1933711
2023-06-20,acquisition,acquirer,Housing Development Finance Corporation Limited,CCI approves acquisition of additional shareholding of HDFC Life Insurance Company Limited by Housing Development Finance Corporation Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1933711
2023-06-13,acquisition,target,Ambit Private Limited,CCI approves acquisition of certain shareholding in Ambit Private Limited by Daiwa International Holdings Inc.,https://pib.gov.in/PressReleasePage.aspx?PRID=1932099
2023-06-13,acquisition,acquirer,Daiwa International Holdings Inc,CCI approves acquisition of certain shareholding in Ambit Private Limited by Daiwa International Holdings Inc.,https://pib.gov.in/PressReleasePage.aspx?PRID=1932099
2023-06-07,acquisition,target,Acko Tech,CCI approves acquisition of additional stake in Acko Tech by General Atlantic,https://pib.gov.in/PressReleasePage.aspx?PRID=1930504
2023-06-07,acquisition,acquirer,General Atlantic,CCI approves acquisition of additional stake in Acko Tech by General Atlantic,https://pib.gov.in/PressReleasePage.aspx?PRID=1930504
2023-05-03,acquisition,target,shareholding of Tower Vision India Private Limited,CCI approves acquisition of shareholding of Tower Vision India Private Limited by Ascend Telecom Infrastructure Private Limited and GIP EM Ascend 2 Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1921747
2023-05-03,acquisition,acquirer,Ascend Telecom Infrastructure Private Limited and GIP EM Ascend 2 Pte,CCI approves acquisition of shareholding of Tower Vision India Private Limited by Ascend Telecom Infrastructure Private Limited and GIP EM Ascend 2 Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1921747
2023-04-20,acquisition,target,up to 76.10% of voting share capital of Suven Pharmaceuticals Limited,CCI approves acquisition of up to 76.10% of voting share capital of Suven Pharmaceuticals Limited by Berhyanda Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1918371
2023-04-20,acquisition,acquirer,Berhyanda Limited,CCI approves acquisition of up to 76.10% of voting share capital of Suven Pharmaceuticals Limited by Berhyanda Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1918371
2023-04-12,acquisition,target,stake in Mukand Sumi Special Steel Limited,CCI approves acquisition of stake in Mukand Sumi Special Steel Limited by Jamnalal Sons Private Limited from Mukand Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1915970
2023-04-12,acquisition,acquirer,Jamnalal Sons Private Limited,CCI approves acquisition of stake in Mukand Sumi Special Steel Limited by Jamnalal Sons Private Limited from Mukand Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1915970
2023-04-12,acquisition,target,BTS Investment 1 Pte. Ltd. and Bodhi Tree Systems VCC,"CCI approves acquisition of certain shareholding of BTS Investment 1 Pte. Ltd. and Bodhi Tree Systems VCC by NBC Universal Media, LLC a wholly-owned subsidiary of Comcast Corporation",https://pib.gov.in/PressReleasePage.aspx?PRID=1915972
2023-04-12,acquisition,acquirer,NBC Universal Media,"CCI approves acquisition of certain shareholding of BTS Investment 1 Pte. Ltd. and Bodhi Tree Systems VCC by NBC Universal Media, LLC a wholly-owned subsidiary of Comcast Corporation",https://pib.gov.in/PressReleasePage.aspx?PRID=1915972
2023-04-03,acquisition,target,C-Flex India Entities,"CCI approves share-swap for acquisition of C-Flex India Entities by SBP from C-Flex, in consideration for which C-Flex will be issued certain shareholding in SBP",https://pib.gov.in/PressReleasePage.aspx?PRID=1913423
2023-04-03,acquisition,acquirer,SBP,"CCI approves share-swap for acquisition of C-Flex India Entities by SBP from C-Flex, in consideration for which C-Flex will be issued certain shareholding in SBP",https://pib.gov.in/PressReleasePage.aspx?PRID=1913423
2023-03-27,acquisition,target,shareholding of JM Baxi Ports and Logistics Limited,CCI approves acquisition of shareholding of JM Baxi Ports and Logistics Limited by HL Terminal Holding B.V.,https://pib.gov.in/PressReleasePage.aspx?PRID=1911254
2023-03-27,acquisition,acquirer,HL Terminal Holding B,CCI approves acquisition of shareholding of JM Baxi Ports and Logistics Limited by HL Terminal Holding B.V.,https://pib.gov.in/PressReleasePage.aspx?PRID=1911254
2023-03-27,acquisition,target,share capital of NSPIRA Management Services Private Limited,"CCI approves acquisition of share capital of NSPIRA Management Services Private Limited by Mr. Puneet Kothapa, Ms. Ponguru Sindhura and Ms. Ponguru Sharani",https://pib.gov.in/PressReleasePage.aspx?PRID=1911255
2023-03-27,acquisition,acquirer,Mr. Puneet Kothapa,"CCI approves acquisition of share capital of NSPIRA Management Services Private Limited by Mr. Puneet Kothapa, Ms. Ponguru Sindhura and Ms. Ponguru Sharani",https://pib.gov.in/PressReleasePage.aspx?PRID=1911255
2023-03-15,acquisition,target,"100% of equity share capital of L&T Infrastructure Development Projects Limited and Kudgi Transmission Limited,","CCI approves acquisition of 100% of equity share capital of L&T Infrastructure Development Projects Limited and Kudgi Transmission Limited, by Epic Concesiones Private Limited and Infrastructure Yield Plus II, respective...",https://pib.gov.in/PressReleasePage.aspx?PRID=1907050
2023-03-15,acquisition,acquirer,Epic Concesiones Private Limited and Infrastructure Yield Plus II,"CCI approves acquisition of 100% of equity share capital of L&T Infrastructure Development Projects Limited and Kudgi Transmission Limited, by Epic Concesiones Private Limited and Infrastructure Yield Plus II, respective...",https://pib.gov.in/PressReleasePage.aspx?PRID=1907050
2023-03-15,acquisition,target,sole control of Meritor,CCI approves acquisition of sole control of Meritor by Cummins,https://pib.gov.in/PressReleasePage.aspx?PRID=1907051
2023-03-15,acquisition,acquirer,Cummins,CCI approves acquisition of sole control of Meritor by Cummins,https://pib.gov.in/PressReleasePage.aspx?PRID=1907051
2023-03-15,acquisition,target,METRO Cash and Carry India Private Limited,CCI approves acquisition of METRO Cash and Carry India Private Limited by Reliance Retail Ventures Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1907052
2023-03-15,acquisition,acquirer,Reliance Retail Ventures Limited,CCI approves acquisition of METRO Cash and Carry India Private Limited by Reliance Retail Ventures Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1907052
2023-02-22,acquisition,target,100% of issued and outstanding share capital and sole control of VGP Holdings LLC,CCI approves acquisition of 100% of issued and outstanding share capital and sole control of VGP Holdings LLC by Gateway Velocity Holding Corp.,https://pib.gov.in/PressReleasePage.aspx?PRID=1901506
2023-02-22,acquisition,acquirer,Gateway Velocity Holding Corp,CCI approves acquisition of 100% of issued and outstanding share capital and sole control of VGP Holdings LLC by Gateway Velocity Holding Corp.,https://pib.gov.in/PressReleasePage.aspx?PRID=1901506
2023-02-14,acquisition,target,LT Foods Limited,CCI approves acquisition of certain equity share capital of LT Foods Limited by SALIC International Investment Corporation,https://pib.gov.in/PressReleasePage.aspx?PRID=1899165
2023-02-14,acquisition,acquirer,SALIC International Investment Corporation,CCI approves acquisition of certain equity share capital of LT Foods Limited by SALIC International Investment Corporation,https://pib.gov.in/PressReleasePage.aspx?PRID=1899165
2023-02-13,acquisition,target,R Systems International Limited,CCI approves combination involving acquisition of up to 100% shareholding in R Systems International Limited by BCP Asia II Topco II Pte. Ltd,https://pib.gov.in/PressReleasePage.aspx?PRID=1898911
2023-02-13,acquisition,acquirer,BCP Asia II Topco II Pte,CCI approves combination involving acquisition of up to 100% shareholding in R Systems International Limited by BCP Asia II Topco II Pte. Ltd,https://pib.gov.in/PressReleasePage.aspx?PRID=1898911
2023-02-09,acquisition,target,upto 25% shareholding in HPPL,CCI approves proposed acquisition of upto 25% shareholding in HPPL by National Investment and Infrastructure Fund and proposed merger of HIPL into HPPL,https://pib.gov.in/PressReleasePage.aspx?PRID=1897820
2023-02-09,acquisition,acquirer,National Investment and Infrastructure Fund and proposed merger of HIPL into HPPL,CCI approves proposed acquisition of upto 25% shareholding in HPPL by National Investment and Infrastructure Fund and proposed merger of HIPL into HPPL,https://pib.gov.in/PressReleasePage.aspx?PRID=1897820
2023-02-09,acquisition,target,Huntsman International’s textile effects business,CCI approves acquisition of Huntsman International’s textile effects business by Archroma Operations S.à.r.l.,https://pib.gov.in/PressReleasePage.aspx?PRID=1897823
2023-02-09,acquisition,acquirer,Archroma Operations S,CCI approves acquisition of Huntsman International’s textile effects business by Archroma Operations S.à.r.l.,https://pib.gov.in/PressReleasePage.aspx?PRID=1897823
2023-02-09,acquisition,target,100% equity and preference shares of Lanco Anpara Power Limited,CCI approves acquisition of 100% equity and preference shares of Lanco Anpara Power Limited by Megha Engineering and Infrastructures Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1897827
2023-02-09,acquisition,acquirer,Megha Engineering and Infrastructures Limited,CCI approves acquisition of 100% equity and preference shares of Lanco Anpara Power Limited by Megha Engineering and Infrastructures Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1897827
2023-02-09,acquisition,target,Keimed Private Limited,CCI approves acquisition of 20% equity share capital of Keimed Private Limited by Ms. Shobana Kamineni through Prime Time Logistics Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1897828
2023-02-09,acquisition,acquirer,Ms. Shobana Kamineni,CCI approves acquisition of 20% equity share capital of Keimed Private Limited by Ms. Shobana Kamineni through Prime Time Logistics Technologies Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1897828
2022-10-20,acquisition,target,stake,CCI approves acquisition of stake by CA Basque Investments of Yes Bank Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1869746
2022-10-20,acquisition,acquirer,CA Basque Investments of Yes Bank Limited,CCI approves acquisition of stake by CA Basque Investments of Yes Bank Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1869746
2022-10-20,acquisition,target,certain businesses of Shubhalakshmi Polyesters Limited and Shubhlaxmi Polytex Limited,CCI approves acquisition of certain businesses of Shubhalakshmi Polyesters Limited and Shubhlaxmi Polytex Limited by Reliance Polyester Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1869749
2022-10-20,acquisition,acquirer,Reliance Polyester Limited,CCI approves acquisition of certain businesses of Shubhalakshmi Polyesters Limited and Shubhlaxmi Polytex Limited by Reliance Polyester Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1869749
2022-10-20,acquisition,target,equity securities amounting up to 10% in YES Bank,CCI approves acquisition of equity securities amounting up to 10% in YES Bank by Verventa Holdings,https://pib.gov.in/PressReleasePage.aspx?PRID=1869750
2022-10-20,acquisition,acquirer,Verventa Holdings,CCI approves acquisition of equity securities amounting up to 10% in YES Bank by Verventa Holdings,https://pib.gov.in/PressReleasePage.aspx?PRID=1869750
2022-09-29,acquisition,target,of the share capital of eighteen subsidiaries of Mytrah Energy (India) Private Limited,CCI approves acquisition of of the share capital of eighteen subsidiaries of Mytrah Energy (India) Private Limited by JSW Neo Energy Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1863413
2022-09-29,acquisition,acquirer,JSW Neo Energy Limited,CCI approves acquisition of of the share capital of eighteen subsidiaries of Mytrah Energy (India) Private Limited by JSW Neo Energy Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1863413
2022-09-29,acquisition,target,Assets of Essar Group,CCI approves acquisition of Assets of Essar Group by ArcelorMittal Nippon Steel India Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1863429
2022-09-29,acquisition,acquirer,ArcelorMittal Nippon Steel India Limited,CCI approves acquisition of Assets of Essar Group by ArcelorMittal Nippon Steel India Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1863429
2022-09-22,amalgamation,target,Jio Cinema OTT platform,"CCI approves amalgamation of Jio Cinema OTT platform with Viacom 18 Media Private Limited, following an investment by BTS Investment 1 Pte. Ltd. and Reliance Projects & Property Management Services Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1861387
2022-09-22,amalgamation,acquirer,Viacom 18 Media Private Limited,"CCI approves amalgamation of Jio Cinema OTT platform with Viacom 18 Media Private Limited, following an investment by BTS Investment 1 Pte. Ltd. and Reliance Projects & Property Management Services Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1861387
2022-09-05,acquisition,target,stake in Apraava Energy Private Limited,CCI approves acquisition of stake in Apraava Energy Private Limited by CDPQ Infrastructures Asia II Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1856889
2022-09-05,acquisition,acquirer,CDPQ Infrastructures Asia II Pte,CCI approves acquisition of stake in Apraava Energy Private Limited by CDPQ Infrastructures Asia II Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1856889
2022-09-05,acquisition,target,100% of equity share capital of IndiaIdeas.com Limited (IIL),CCI approves acquisition of 100% of equity share capital of IndiaIdeas.com Limited (IIL) by PayU Payments Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1856891
2022-09-05,acquisition,acquirer,PayU Payments Private Limited,CCI approves acquisition of 100% of equity share capital of IndiaIdeas.com Limited (IIL) by PayU Payments Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1856891
2022-08-30,acquisition,target,shares in Olam Agri Holdings Pte. Ltd.,CCI approves acquisition of shares in Olam Agri Holdings Pte. Ltd. by SALIC International Investment Company,https://pib.gov.in/PressReleasePage.aspx?PRID=1855576
2022-08-30,acquisition,acquirer,SALIC International Investment Company,CCI approves acquisition of shares in Olam Agri Holdings Pte. Ltd. by SALIC International Investment Company,https://pib.gov.in/PressReleasePage.aspx?PRID=1855576
2022-08-18,acquisition,target,the stake in Simpolo Vitrified Private Limited,"CCI approves acquisition of the stake in Simpolo Vitrified Private Limited by India Business Excellence Fund IV, India SME Investments Fund – I, Motilal Oswal Finvest Limited and others",https://pib.gov.in/PressReleasePage.aspx?PRID=1852951
2022-08-18,acquisition,acquirer,India Business Excellence Fund IV,"CCI approves acquisition of the stake in Simpolo Vitrified Private Limited by India Business Excellence Fund IV, India SME Investments Fund – I, Motilal Oswal Finvest Limited and others",https://pib.gov.in/PressReleasePage.aspx?PRID=1852951
2022-08-13,acquisition,target,stake in IIFL Home indirectly,CCI approves acquisition of stake in IIFL Home indirectly by ADIA Group,https://pib.gov.in/PressReleasePage.aspx?PRID=1851601
2022-08-13,acquisition,acquirer,ADIA Group,CCI approves acquisition of stake in IIFL Home indirectly by ADIA Group,https://pib.gov.in/PressReleasePage.aspx?PRID=1851601
2022-08-13,acquisition,target,"the stake in Holderind Investments Limited, Ambuja Cements Limited and ACC Limited","CCI approves acquisition of the stake in Holderind Investments Limited, Ambuja Cements Limited and ACC Limited by Endeavour Trade and Investment Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1851603
2022-08-13,acquisition,acquirer,Endeavour Trade and Investment Limited,"CCI approves acquisition of the stake in Holderind Investments Limited, Ambuja Cements Limited and ACC Limited by Endeavour Trade and Investment Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1851603
2022-08-02,acquisition,target,stake in IDFC Asset Management Company Limited and IDFC AMC Trustee Company Limited,"CCI approves acquisition of stake in IDFC Asset Management Company Limited and IDFC AMC Trustee Company Limited by Bandhan Financial Holdings Limited, ChrysCapital and GIC",https://pib.gov.in/PressReleasePage.aspx?PRID=1847454
2022-08-02,acquisition,acquirer,Bandhan Financial Holdings Limited,"CCI approves acquisition of stake in IDFC Asset Management Company Limited and IDFC AMC Trustee Company Limited by Bandhan Financial Holdings Limited, ChrysCapital and GIC",https://pib.gov.in/PressReleasePage.aspx?PRID=1847454
2022-07-26,acquisition,target,"Citibank, N.A.’s and Citicorp Finance (India) Limited’s (Citicorp) undertakings comprising of their consumer banking activities","CCI approves acquisition of Citibank, N.A.’s and Citicorp Finance (India) Limited’s (Citicorp) undertakings comprising of their consumer banking activities by Axis Bank",https://pib.gov.in/PressReleasePage.aspx?PRID=1845017
2022-07-26,acquisition,acquirer,Axis Bank,"CCI approves acquisition of Citibank, N.A.’s and Citicorp Finance (India) Limited’s (Citicorp) undertakings comprising of their consumer banking activities by Axis Bank",https://pib.gov.in/PressReleasePage.aspx?PRID=1845017
2022-07-26,acquisition,target,stake in Tata Power Renewable Energy Limited,CCI approves acquisition of stake in Tata Power Renewable Energy Limited by Greenforest New Energies Bidco Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1845019
2022-07-26,acquisition,acquirer,Greenforest New Energies Bidco Limited,CCI approves acquisition of stake in Tata Power Renewable Energy Limited by Greenforest New Energies Bidco Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1845019
2022-07-15,acquisition,target,Ageas Federal Life Insurance Company Limited,CCI approves acquisition of Ageas Federal Life Insurance Company Limited by Ageas Insurance International NV,https://pib.gov.in/PressReleasePage.aspx?PRID=1841818
2022-07-15,acquisition,acquirer,Ageas Insurance International NV,CCI approves acquisition of Ageas Federal Life Insurance Company Limited by Ageas Insurance International NV,https://pib.gov.in/PressReleasePage.aspx?PRID=1841818
2022-07-12,acquisition,target,Solenergi Power Private Limited,CCI approves acquisition of Solenergi Power Private Limited by Shell Overseas Investments B.V.’s from Actis Solenergi Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1840875
2022-07-12,acquisition,acquirer,Shell Overseas Investments B,CCI approves acquisition of Solenergi Power Private Limited by Shell Overseas Investments B.V.’s from Actis Solenergi Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1840875
2022-06-14,acquisition,target,IIFL Wealth Management Limited,CCI approves acquisition of up to 24.98% shareholding of IIFL Wealth Management Limited by BC Asia Investments X Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1833960
2022-06-14,acquisition,acquirer,BC Asia Investments X Limited,CCI approves acquisition of up to 24.98% shareholding of IIFL Wealth Management Limited by BC Asia Investments X Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1833960
2022-06-14,acquisition,target,entire shareholding in Air Asia India,CCI approves acquisition of entire shareholding in Air Asia India by Air India,https://pib.gov.in/PressReleasePage.aspx?PRID=1833962
2022-06-14,acquisition,acquirer,Air India,CCI approves acquisition of entire shareholding in Air Asia India by Air India,https://pib.gov.in/PressReleasePage.aspx?PRID=1833962
2022-05-31,acquisition,target,"shareholding in Hitachi Construction Machinery Co., Ltd.","CCI approves acquisition of shareholding in Hitachi Construction Machinery Co., Ltd. by HCJI Holdings G.K., Citrus Investments, HCJ Holdings 2 G.K., Japan Industrial V – GP K.K., and other investors",https://pib.gov.in/PressReleasePage.aspx?PRID=1829819
2022-05-31,acquisition,acquirer,HCJI Holdings G,"CCI approves acquisition of shareholding in Hitachi Construction Machinery Co., Ltd. by HCJI Holdings G.K., Citrus Investments, HCJ Holdings 2 G.K., Japan Industrial V – GP K.K., and other investors",https://pib.gov.in/PressReleasePage.aspx?PRID=1829819
2022-05-19,acquisition,target,approximately 15% equity shareholding of Biocon Biologics,CCI approves merger by absorption of Covidshield Technologies into Biocon Biologics in consideration for acquisition of approximately 15% equity shareholding of Biocon Biologics by Serum Institute Life Sciences,https://pib.gov.in/PressReleasePage.aspx?PRID=1826596
2022-05-19,acquisition,acquirer,Serum Institute Life Sciences,CCI approves merger by absorption of Covidshield Technologies into Biocon Biologics in consideration for acquisition of approximately 15% equity shareholding of Biocon Biologics by Serum Institute Life Sciences,https://pib.gov.in/PressReleasePage.aspx?PRID=1826596
2022-05-19,acquisition,target,majority stake in SMW Ispat Private Limited,CCI approves acquisition of majority stake in SMW Ispat Private Limited by OFB Tech Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1826597
2022-05-19,acquisition,acquirer,OFB Tech Private Limited,CCI approves acquisition of majority stake in SMW Ispat Private Limited by OFB Tech Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1826597
2022-04-18,acquisition,target,minority stake of BDR Pharmaceuticals International Private Limited,"CCI approves acquisition of minority stake of BDR Pharmaceuticals International Private Limited by Multiples Private Equity Fund III, SRF Transnational Holdings Limited, Balkrishna Industries Limited, Dharmayug Investmen...",https://pib.gov.in/PressReleasePage.aspx?PRID=1817785
2022-04-18,acquisition,acquirer,Multiples Private Equity Fund III,"CCI approves acquisition of minority stake of BDR Pharmaceuticals International Private Limited by Multiples Private Equity Fund III, SRF Transnational Holdings Limited, Balkrishna Industries Limited, Dharmayug Investmen...",https://pib.gov.in/PressReleasePage.aspx?PRID=1817785
2022-04-04,acquisition,target,certain compulsorily convertible preference shares of Hero FinCorp Limited,CCI approves acquisition of certain compulsorily convertible preference shares of Hero FinCorp Limited by AHVF II Holdings Singapore II Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1813387
2022-04-04,acquisition,acquirer,AHVF II Holdings Singapore II Pte,CCI approves acquisition of certain compulsorily convertible preference shares of Hero FinCorp Limited by AHVF II Holdings Singapore II Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1813387
2022-03-23,acquisition,target,stake in Busybees Logistics,CCI approves acquisition of stake in Busybees Logistics by TPG,https://pib.gov.in/PressReleasePage.aspx?PRID=1808802
2022-03-23,acquisition,acquirer,TPG,CCI approves acquisition of stake in Busybees Logistics by TPG,https://pib.gov.in/PressReleasePage.aspx?PRID=1808802
2022-03-23,acquisition,target,shareholding in Busybees Logistics Solutions Private Limited,CCI approves acquisition of shareholding in Busybees Logistics Solutions Private Limited by BXG Xenon HoldCo Limited.,https://pib.gov.in/PressReleasePage.aspx?PRID=1808805
2022-03-23,acquisition,acquirer,BXG Xenon HoldCo Limited,CCI approves acquisition of shareholding in Busybees Logistics Solutions Private Limited by BXG Xenon HoldCo Limited.,https://pib.gov.in/PressReleasePage.aspx?PRID=1808805
2022-03-16,acquisition,target,equity stake in Future Generali India Insurance Company Limited,CCI approves acquisition of equity stake in Future Generali India Insurance Company Limited by Generali Participations Netherlands N.V,https://pib.gov.in/PressReleasePage.aspx?PRID=1806393
2022-03-16,acquisition,acquirer,Generali Participations Netherlands N,CCI approves acquisition of equity stake in Future Generali India Insurance Company Limited by Generali Participations Netherlands N.V,https://pib.gov.in/PressReleasePage.aspx?PRID=1806393
2022-03-16,acquisition,target,Micro Life Sciences Private Limited,CCI approves acquisition of Micro Life Sciences Private Limited by South Elm Investments B.V.,https://pib.gov.in/PressReleasePage.aspx?PRID=1806394
2022-03-16,acquisition,acquirer,South Elm Investments B,CCI approves acquisition of Micro Life Sciences Private Limited by South Elm Investments B.V.,https://pib.gov.in/PressReleasePage.aspx?PRID=1806394
2022-03-10,acquisition,target,Prione Business Services Private Limited,CCI approves acquisition of Prione Business Services Private Limited by Amazon Asia-Pacific Resources Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1804667
2022-03-10,acquisition,acquirer,Amazon Asia-Pacific Resources Private Limited,CCI approves acquisition of Prione Business Services Private Limited by Amazon Asia-Pacific Resources Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1804667
2022-02-24,acquisition,target,stake in ISMT Limited,Commission approves proposed combination involving acquisition of stake in ISMT Limited by Kirloskar Ferrous Industries Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1800829
2022-02-24,acquisition,acquirer,Kirloskar Ferrous Industries Limited,Commission approves proposed combination involving acquisition of stake in ISMT Limited by Kirloskar Ferrous Industries Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1800829
2022-02-14,acquisition,target,equity share capital of Sajjan India Limited,CCI approves acquisition of equity share capital of Sajjan India Limited by Sona Company Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1798273
2022-02-14,acquisition,acquirer,Sona Company Pte,CCI approves acquisition of equity share capital of Sajjan India Limited by Sona Company Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1798273
2022-02-08,acquisition,target,"athenahealth Group, Inc. by funds managed and advised","CCI approves acquisition of athenahealth Group, Inc. by funds managed and advised by H&F, Bain, and GICSI",https://pib.gov.in/PressReleasePage.aspx?PRID=1796398
2022-02-08,acquisition,acquirer,H&F,"CCI approves acquisition of athenahealth Group, Inc. by funds managed and advised by H&F, Bain, and GICSI",https://pib.gov.in/PressReleasePage.aspx?PRID=1796398
2022-02-02,acquisition,target,certain additional equity,CCI approves acquisition of certain additional equity by Kubota Corporation of Escorts Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1794714
2022-02-02,acquisition,acquirer,Kubota Corporation of Escorts Limited,CCI approves acquisition of certain additional equity by Kubota Corporation of Escorts Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1794714
2022-01-24,acquisition,target,shares of Future Generali India Life Insurance Company Limited,CCI approves acquisition of shares of Future Generali India Life Insurance Company Limited by Generali Participations Netherlands N.V,https://pib.gov.in/PressReleasePage.aspx?PRID=1792074
2022-01-24,acquisition,acquirer,Generali Participations Netherlands N,CCI approves acquisition of shares of Future Generali India Life Insurance Company Limited by Generali Participations Netherlands N.V,https://pib.gov.in/PressReleasePage.aspx?PRID=1792074
2022-01-11,acquisition,target,shares in Sutherland Global Holdings Inc.,CCI approves acquisition of shares in Sutherland Global Holdings Inc. by Coral Blue Investment Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1789125
2022-01-11,acquisition,acquirer,Coral Blue Investment Pte,CCI approves acquisition of shares in Sutherland Global Holdings Inc. by Coral Blue Investment Pte. Ltd.,https://pib.gov.in/PressReleasePage.aspx?PRID=1789125
2021-12-30,acquisition,target,Jindal Power Limited,CCI approves acquisition of 96.42% equity shareholding in Jindal Power Limited by Worldone Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1786352
2021-12-30,acquisition,acquirer,Worldone Private Limited,CCI approves acquisition of 96.42% equity shareholding in Jindal Power Limited by Worldone Private Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1786352
2021-12-21,acquisition,target,controlling stake in Forbes Enviro Solutions Limited,CCI approves acquisition of controlling stake in Forbes Enviro Solutions Limited by Lunolux Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1783743
2021-12-21,acquisition,acquirer,Lunolux Limited,CCI approves acquisition of controlling stake in Forbes Enviro Solutions Limited by Lunolux Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1783743
2021-12-20,acquisition,target,"shareholding in Air India Limited, Air India Express Limited and Air India SATS Airport Services Private Limited","CCI approves acquisition of shareholding in Air India Limited, Air India Express Limited and Air India SATS Airport Services Private Limited by Talace Private Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1783550
2021-12-20,acquisition,acquirer,Talace Private Limited,"CCI approves acquisition of shareholding in Air India Limited, Air India Express Limited and Air India SATS Airport Services Private Limited by Talace Private Limited",https://pib.gov.in/PressReleasePage.aspx?PRID=1783550
2021-12-15,acquisition,target,shareholding in Sterling and Wilson Renewable Energy Limited,CCI approves acquisition of shareholding in Sterling and Wilson Renewable Energy Limited by Reliance New Energy Solar Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1781800
2021-12-15,acquisition,acquirer,Reliance New Energy Solar Limited,CCI approves acquisition of shareholding in Sterling and Wilson Renewable Energy Limited by Reliance New Energy Solar Limited,https://pib.gov.in/PressReleasePage.aspx?PRID=1781800
2021-11-23,acquisition,target,minority stake in Delhivery byFedEx India and acquisition of certain operating assets of FedEx India and TNT India Private Limited,CCI approves acquisition of minority stake in Delhivery byFedEx India and acquisition of certain operating assets of FedEx India and TNT India Private Limited by Delhivery,https://pib.gov.in/PressReleasePage.aspx?PRID=1774326
2021-11-23,acquisition,acquirer,Delhivery,CCI approves acquisition of minority stake in Delhivery byFedEx India and acquisition of certain operating assets of FedEx India and TNT India Private Limited by Delhivery,https://pib.gov.in/PressReleasePage.aspx?PRID=1774326
